review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
1,4,"설치전 안내가 좋았어요 
다만 빌라 3층이라서 엘베없는 빌라는 사다리차 불러야 한다는 것이 좀 불편하더라구요 
저희가 2층에 놔두시면 3층까지 옮긴다고 말씀드렸는데 (3단 서랍장이라 크게 힘들것 같진 않아서요) 고객님들 다치는 것 물건의 하자가 생길 수 있다는 안내에 따라 고민을 했습니다 
2층은 되고 3층은 안 되는 것  고민고민 .....
그래서 고민하다가 역시 대기업은 메뉴얼 대로 하는구나 믿고 신청했습니다 사다리 비용이 적지 않은 지라 고민이 되더라구요~
취소했다가 다시 신청하니 배송일이 일주일 미뤄지더라구요~
설치 전날 기사 아저씨에게 전화와서 (저희 어머니)
사다리차 안 부르고 본인이 올려주신다고 육만원에 딜을 하시더라구요 저희 집 어른들 댁에 놔드리려는 것이라 그냥 오만원에 만원을 깍아서 설치를 했는데 좀 씁쓸한 마음이 들었습니다  배송료가 오만원이네요...",jinz****,21.03.05.,2,서랍장,침실가구
,,,,,,,
2,5,"아주 만족합니다.
35평대 안방티비장 고민 천번했습니다.
600짜리 4개하려고 결제했다가 
이거보고 취소했어요.
안방티비장으로 정말 안성맞춤입니다.
이사 전이라서 아직 티비는 못올렸어요.
남편도 매우 만족하네요. 
고급스럽고 손잡이도 동글동글
비싸보임입니다.
그리고 로봇청소기가 밑으로 들어가서 청소해주고 나와요~♡♡",ahff****,21.03.12.,2,서랍장,침실가구
,,,,,,,
3,4,배송 빠르고 기사님도 친절하고 크기도 커서 좋은데 냄새가 엄청 심하네요,feel****,21.04.07.,2,서랍장,침실가구
,,,,,,,
4,5,"생각보다 싸이즈도 크고 2개 같이붙여놓으니 화장대겸 옷장겸 두루두루 잘쓸것같아요
너무 마음에 드네요",hera****,21.04.03.,2,서랍장,침실가구
,,,,,,,
5,5,"무난하고 가격저렴하고 리바트라 배송비없고
기사님도 친절하고 좋아요",sumi****,21.03.17.,2,서랍장,침실가구
,,,,,,,
6,5,서랍이 그리 부드럽진 않아요ㅠ ㅠ 그래도 디자인이 예뻐서 만족합니다,kwdw****,21.03.20.,2,서랍장,침실가구
,,,,,,,
7,5,"배송도빠르고 일단 이가격에 이런퀄리티라니
디자인  너무깔끔하고 방이한층 환해졌어요.
정말 여태산 가구중에 최고만족이예요",ny88****,21.04.03.,2,서랍장,침실가구
,,,,,,,
8,5,"아주 좋아요
배송기사님께서도 친절하시구요
저희집이 단독이라 드레스룸이 반2층에 있는데 올리느라 많이 힘드셨는데도 잘놓아주시고 가셨어요",mybl****,21.04.01.,2,서랍장,침실가구
,,,,,,,
9,5,"오래 기다린 보람이 있네요^^
예뻐요 서랍도 생각보다 깊고 커요
배송은 약속된 시간에 잘맞춰와서 해주셨어요",fmin****,21.04.04.,2,서랍장,침실가구
,,,,,,,
10,4,흰색이아니고 아이보리색에가까운 빈티지같아요 저는실망입니다,lyo0****,21.04.07.,2,서랍장,침실가구
,,,,,,,
11,3,이쁘긴한데 서랍레일이 허접하네요 리바트라 당연히 안빠지게 잡아줄 줄알았네요,jihe****,21.03.14.,2,서랍장,침실가구
,,,,,,,
12,5,"거실에 놓으려고 샀는데 예뻐요
서랍도 부드럽고
배송은 약속한 시간 맞춰오셔서 잘 해주셨어요",fmin****,21.04.04.,2,서랍장,침실가구
,,,,,,,
13,5,배송은 느리지만 제품이 너무 깔끔하고 예쁘네요 ! 화면보다 실물이 더 예쁜 ^^ ~ 가격도 착하고 가성비 최고최고 ~ 가구는 역시 브랜드 제품을 사야함을 다시 느낍니다 : ),mili****,21.02.23.,2,서랍장,침실가구
,,,,,,,
14,4,"서랍이 부드럽고 튼튼합니다.
다만 
손잡이가 작고 가운데 한개 있어서 조금 불편함 있습니다.
서랍 무게에 비해 한개의 손잡이가 감당하기 벅찬 느낌..",duk4****,21.03.31.,2,서랍장,침실가구
,,,,,,,
15,5,친절히 설치해주셨어요. 화장대 서랍장으로 쓰기에는 높이가 좀 높아요. 깊이는 깊고 좋네요.,12qw****,21.03.31.,2,서랍장,침실가구
,,,,,,,
16,5,"디자인 색상 다맘에 드네요
닫을때 소리가 너무 큰거 말고는 다 좋아요",kel5****,21.04.07.,2,서랍장,침실가구
,,,,,,,
17,4,깔끔하고 쓰기 편해요,ksky****,21.03.24.,2,서랍장,침실가구
,,,,,,,
18,5,잘사룡하겠습니다 감사합니다,lhj0****,21.03.19.,2,서랍장,침실가구
,,,,,,,
19,5,잘사룡하겠습니다 감사합니다,lhj0****,21.03.19.,2,서랍장,침실가구
,,,,,,,
20,5,만족합니다 좋아요 ㅎㅎ,ctui****,21.03.23.,2,서랍장,침실가구
,,,,,,,
21,5,친절하게 조립해주셨고 일주일 안되게 배송해주셨어요 조립은 서랍손잡이랑 서랍장다리 조립정도로 간단했고 금방 설치해가셨습니다. 서랍장은 자연스러운 빈티지 색감이며 만족스럽고요 튼튼하길 바라며 잘 사용하고 있어요 목자재 등급도 좋고 냄새도 심하지않았어요,lhye****,21.02.06.,2,서랍장,침실가구
,,,,,,,
22,5,"배송은 주문하고 3주 걸렸지만
기다린만큼 깔금하고 예쁩니다",kmsm****,21.03.10.,2,서랍장,침실가구
,,,,,,,
23,5,"1.상품
신혼집 서랍장 찾으면서 다양한 가구 판매점에서 수랍장 찾아봤습니다. 가구는 워낙 다양하고 가격도 천차만별
화이트 느낌으로 사고싶어서 열심히 찾던중 발견
안방에 둘려고 산건데 화이트 색상에 깔끔하고 가격도 브랜드있는거 치고 비싸지 않아서 구매!
화이트 은은하면서 깔끔하고 그리고 생각보다 커서
수납이 많이됩니다
제품 튼튼하고 마감도 깔끔해요 
수납장이 깊어요 보시는분들마다 수납장 이쁘다고 하심요
2.배송
 다른건 배송비가 지방별로 붙는데 리바트는 거의 무료배송으로 친절한 기사님이 설치해주셔서 넘 좋아요 .요즘 같은 코로나시대에 항상 마스크 착용하시면서 친절하게 설치해주셔서 좋아요
배송은 이 제품은 3일정도 안에 제가 이사날짜가 있어서 지정했는데 그날로 맞춰주셨어요  
주문전에 전화로 배송일 맞춰줍니다
다만 아쉬운건 그 리바트 전화주시는 직원분의 불친절한 분도 있어서 아쉬워여 배송해주시는분들은 거의 다 친절하셔요 
3.가격
10만원 초반대에 3단 서랍장 브랜드껄로 잘산거같아요
수납장 위 공간도 넓어서 화장대로 쓰시는분들도 많다고 하시네요
저도 위에 액자 큰거 오면 놓고 꾸며볼려고 대기중입니다




다양한 각도에서 봐도 이쁜 수납장입니다
고민하시는분들에게 
추천합니다!!!^^",bjh9****,20.12.15.,2,서랍장,침실가구
,,,,,,,
24,5,기사님 너무 친절하시고 제품도 깔끔하고 마음에 들어요~~^^,al13****,21.04.02.,2,서랍장,침실가구
,,,,,,,
25,5,"배송은 많이 느렸지만
가격대비 깔금하고  예쁩니다",kmsm****,21.03.10.,2,서랍장,침실가구
,,,,,,,
26,5,훌륭합니다  사세요 후회안하실꺼에요!!!,hera****,21.04.03.,2,서랍장,침실가구
,,,,,,,
27,5,깔끔하고 고급스러워여~~!!,suju****,21.03.13.,2,서랍장,침실가구
,,,,,,,
28,4,딱 좋습니다~~~~,tus2****,21.04.03.,2,서랍장,침실가구
,,,,,,,
29,5,"기사님이 설치도 꼼꼼히 해주시고
생각보다 크긴한데 수납도 많이 되고 좋아요",trup****,21.03.15.,2,서랍장,침실가구
,,,,,,,
30,5,"결제하고 열흘정도 기다린 가구~ 
넘 오래걸려서 취소할까~~~~
그 생각이 싹 사라질 정도로 만족해요♡
이사하면서 우리집이랑 
어울릴 화장대 서랍장으로 딱♡
기사님 시간맞춰서 오셔서 후다닥 설치해주시고 
주의사항도 알려주시고 가셨어용~
5단 서랍장 깊고 넓직하니 좋구요~
화장대도 심플하고 생각한대로 가구 예쁘네요^^",choh****,21.01.28.,2,서랍장,침실가구
,,,,,,,
31,5,수납공간이 크고~ 흰색 예뻐요,sunc****,21.03.16.,2,서랍장,침실가구
,,,,,,,
32,5,서랍 슬라이딩 너무 편해요.,jjan****,21.02.19.,2,서랍장,침실가구
,,,,,,,
33,4,배송도 빠르고 기사님도 친절해요,wkdt****,21.02.24.,2,서랍장,침실가구
,,,,,,,
34,3,"거울이 벽에 박는건줄 모르고 구매해서 나중에 거울 지지대철물을 15000원 주고 따로 구입했네요 사진만 보고 당연이 화장대붙어있는 거울인줄 알고 구매한 제 잘못이겠지요
구매하시는분들 지지대철물 구매 꼭 추가하세요",ksyk****,21.02.20.,2,서랍장,침실가구
,,,,,,,
35,5,집안 분위기가 확 바뀌는 것 같아요. 예쁘고 색도 좋고 마감도 좋습니다,pgh1****,21.02.05.,2,서랍장,침실가구
,,,,,,,
36,5,너무너무 예쁘고 튼튼하네요,arz5****,21.02.19.,2,서랍장,침실가구
,,,,,,,
37,5,너무이뻐요 사진이랑 똑같고 배송도 지정일에 딱왔네요  이사정리가 아직 덜 되었지만 사진첨부합니다,lee9****,21.02.02.,2,서랍장,침실가구
,,,,,,,
38,5,인터넷 구매시 엄청 꼼꼼하게 따지며 오랜시간 두고 구매하는편입니다.이번에도 실패없이 너무 예쁜 서랍장 들여놓게되어서 대만족입니당,akty****,21.01.27.,2,서랍장,침실가구
,,,,,,,
39,4,5단 서랍장 넘어지지 않게 고정한다고 새집 벽에 구멍을 내는데 맘아 안좋았어요~ 아이가 없는 집은 암했으 좋겠어요~ 상당히 마음 안좋았어요...,soli****,21.02.16.,2,서랍장,침실가구
,,,,,,,
40,5,고급스럽고 내구성도 튼튼하네여,dldi****,21.03.01.,2,서랍장,침실가구
,,,,,,,
41,4,"생각보다 크고 서랍장이 넓습니다~
속옷 양말장으로 쓰려고 샀는데 깊고 넒어서 니트나 티셔츠류를 넣고 써야할거 같네요",ksyk****,21.02.20.,2,서랍장,침실가구
,,,,,,,
42,3,잘 받았어요. 다만 잘 열리지 않을 때도 있어요.,thdw****,21.02.28.,2,서랍장,침실가구
,,,,,,,
43,5,"배송 조금 걸렸어요.
주문할 때 안내해 주신 대로구요.
깨끗하고 심플합니다.
가격에 비해 그리 가볍지 않아요 ^^
대체로 만족합니다.",shki****,21.02.13.,2,서랍장,침실가구
,,,,,,,
44,5,"타사 5단 서랍장보다 가로넓이가 넓어 수납도 잘되고 
서랍레일도 고급이어서 열고 닫기가 한층 부드럽습니다. 안전을 위해 벽에 고정 시켜주셔서 안심이 됩니다.
좋은 상품 추천합니다. 표면처리도 매끄럽고 리바트 이름값하네요~ 서랍안쪽도 시트지로처리해 깔끔하네요",secr****,20.12.30.,2,서랍장,침실가구
,,,,,,,
45,4,상품 만족했습니다. 단지 기스가 잘 나서 좀 별로에요...,soli****,21.02.16.,2,서랍장,침실가구
,,,,,,,
46,5,디자인도 예쁘고 수납도 훌륭합니다!,bego****,21.02.05.,2,서랍장,침실가구
,,,,,,,
47,5,튼튼해요 잘쓰고있습니다^^,rara****,21.02.22.,2,서랍장,침실가구
,,,,,,,
48,2,3층까지 옮겨야하는데 까마득해요ㅠ,jini****,21.02.04.,2,서랍장,침실가구
,,,,,,,
49,5,사진이랑 똑같아요 싸게잘산거같아요 기사님이랑 전화통화로 시간도 잘맞춰했어요 첨부한 사진이 제일 가구색상이랑 똑같은거같아요,sues****,21.01.12.,2,서랍장,침실가구
,,,,,,,
50,3,디자인이 예쁘고 저희집과 딱이에요,kuem****,21.02.14.,2,서랍장,침실가구
,,,,,,,
51,5,주문후 열흘뒤에 방문 설치해주셨어요.기사님도 친절하시고 상품도 마음에 들어서 3단 하나더 주문예정입니다.하루정도 열어 냄새 빠지도록했고 수납이 넉넉하여 옷정리가 쉬워졌습니다.,zzan****,20.12.31.,2,서랍장,침실가구
,,,,,,,
52,4,서랍장 넓고 활용도 좋아요,pand****,21.02.14.,2,서랍장,침실가구
,,,,,,,
53,5,디자인 예쁘고 설치 잘 되었습니다. 번창하세요~,king****,21.01.21.,2,서랍장,침실가구
,,,,,,,
54,5,아들 옷 서랍으로 쓰고 있는데 깔끔하고 좋아요.,2mys****,21.02.10.,2,서랍장,침실가구
,,,,,,,
55,5,"배송도 일자에 맞춰 진행되었고  무엇보다 상품에 매우 만족합니다. 아직 정리가 안돼서.. 사진 첨부를 못했지만.. 제품도 좋고 냄새도 거의 안나네요!!
부모님 사드렸는데 매우 만족하십니다~^^*",seom****,21.01.20.,2,서랍장,침실가구
,,,,,,,
56,5,"예쁘네요
다리가있어서 로봇청소기도 들어갈수있구요
서랍안이 생각보다 작아서 겨울옷은 얼마안들어가네요ㅜ",pkh0****,21.01.14.,2,서랍장,침실가구
,,,,,,,
57,5,침대와 셋트로 2개놓았더니 넘깔끔하네요,seaw****,21.01.21.,2,서랍장,침실가구
,,,,,,,
58,5,궂은 날씨에 배송하느라 기사님들이 고생하셨네요. 제품도 마음에 들고 좋아요,sssi****,21.01.09.,2,서랍장,침실가구
,,,,,,,
59,4,이쁘고 튼튼한데 생각보다 서랍이 내부가 좁아요~그래도 맘에 듭니다.,eva1****,21.01.09.,2,서랍장,침실가구
,,,,,,,
60,5,싸고 튼튼하고 이뻐요~!,clsr****,21.02.13.,2,서랍장,침실가구
,,,,,,,
61,5,예쁘고 좋아요~ㅋㅋㅋ잘사용중입니다,yoen****,21.02.03.,2,서랍장,침실가구
,,,,,,,
62,5,서랍장 사이즈  색상  손잡이 까지 너무 맘에들고 기사분도 친절하셨어요!,yrle****,21.01.12.,2,서랍장,침실가구
,,,,,,,
63,5,사진이랑 똑같아요ㅎ,rara****,21.01.21.,2,서랍장,침실가구
,,,,,,,
64,5,좋아요!!!!!!!,akty****,21.01.27.,2,서랍장,침실가구
,,,,,,,
65,5,완전 이뻐요 ㅎ실물이 갑,so2h****,21.01.13.,2,서랍장,침실가구
,,,,,,,
66,5,색상이 약간 아이보리 색을 띠는데  완전 백색보다 예쁘네요.디자인은 단아하고 심플해요.,etet****,20.12.27.,2,서랍장,침실가구
,,,,,,,
67,4,"지난번에 하나 사고  마음에 들어서 하나 더 구입했어요 :) 그냥 깔끔하고 사이즈도 딱 맞아서 좋네요
근데 몇달전에 시킨 서랍하고 이번에 배송받은 서랍의 첫번째칸 내부 서랍 크기가 좀 작아져서 당황하긴 했는데  그래도 만족스럽습니다~",sohw****,20.12.21.,2,서랍장,침실가구
,,,,,,,
68,1,서랍장 열때마다  롤러부분이 소음과 부드럽지 못하고너무조잡합니다   리바트 상표가 부끄럽습니다,ysr7****,21.01.23.,2,서랍장,침실가구
,,,,,,,
69,5,배송기사님  친절하시고 시간약속두 잘 지켜주시구 역시 리바트 입니다 너무 추운날이엇는데 감사햇어요,hsk5****,21.01.21.,2,서랍장,침실가구
,,,,,,,
70,5,색도 따뜻한 톤의 베이지+화이트고 크기도 딱 좋아요 칸도 적당하고 가로로 길고 그래서 이거저거 수납하기 좋습니다,skax****,21.01.10.,2,서랍장,침실가구
,,,,,,,
71,5,디자인도 이쁘고 빠른 배송 받았습니다. 마음에 들어요,m00k****,21.01.02.,2,서랍장,침실가구
,,,,,,,
72,4,"크기도 넉넉하고 이뻐요
그리 튼튼해보이지는 않지만 가성비좋아요
냄새도 1주일정도되니 거의 다빠졌어요^^",woor****,20.12.24.,2,서랍장,침실가구
,,,,,,,
73,5,배송기사님도 친절하시고 깔끔하니 예뻐요,miss****,21.01.26.,2,서랍장,침실가구
,,,,,,,
74,4,디자인 색상 맘에들어요 너무 예쁩니다 서랍 열고닫을때 불안정한 감이 있는것빼고 대체적으로 만족해요,zeni****,20.12.16.,2,서랍장,침실가구
,,,,,,,
75,5,"배송은 좀 느렸지만 
색깔이나 크기가 너무 만족스럽습니다!",kore****,20.12.23.,2,서랍장,침실가구
,,,,,,,
76,4,"크기가 넉넉하고 이뻐요
내구성은좀 떨어지지만 가성비좋은 가구네요~^^",woor****,20.12.24.,2,서랍장,침실가구
,,,,,,,
77,2,사진보다는 덜 고급스러워서 아쉽네요..,kwun****,20.12.27.,2,서랍장,침실가구
,,,,,,,
78,5,너무너무 만족해요 대박,rain****,20.12.31.,2,서랍장,침실가구
,,,,,,,
79,2,실물은 조금 덜 고급스럽네요..,kwun****,20.12.27.,2,서랍장,침실가구
,,,,,,,
80,5,딸 둘인데 딸방에 모두 리바트로 맞춰 넣었습니다. 사람들 반응도 좋고 만족도도 높습니다^^,ssal****,20.12.02.,2,서랍장,침실가구
,,,,,,,
81,5,하자교환 바로해주시고 친절했어요,111q****,21.01.12.,2,서랍장,침실가구
,,,,,,,
